product_id,product_name,category,supplier_id,cost_price,retail_price,inventory_count,reorder_level,discontinued,name,country,markup_percentage,inventory_value
451,Product_451,Books,52,18.99368769867006,61.42841830539254,47,8,False,Supplier_52,Germany,223.4149117324582,892.7033218374927
452,Product_452,Clothing,15,17.651729272612595,22.402611760231924,39,13,False,Supplier_15,USA,26.91454425935777,688.4174416318912
453,Product_453,Electronics,53,11.661107805140793,127.70689350623962,43,12,False,Supplier_53,Germany,995.1523272080559,501.4276356210541
454,Product_454,Books,33,52.22814885046744,71.98043837559148,54,17,True,Supplier_33,USA,37.81924107951081,2820.3200379252416
455,Product_455,Home,66,84.6060424918419,103.93019763023047,55,8,False,Supplier_66,USA,22.840159602373415,4653.332337051304
456,Product_456,Books,40,87.55259028040638,23.567511988809496,48,15,False,Supplier_40,USA,-73.08187923015255,4202.524333459506
457,Product_457,Clothing,8,19.86540148007246,58.01221726653699,52,9,False,Supplier_8,China,192.02640240989172,1033.000876963768
458,Product_458,Sports,21,31.03796052633268,91.98475745845755,44,11,False,Supplier_21,USA,196.36211883321863,1365.670263158638
459,Product_459,Electronics,92,7.0347750038573125,58.7482281870518,40,8,False,Supplier_92,China,735.1116866543555,281.3910001542925
460,Product_460,Books,4,43.519834021262824,52.22831804807122,44,12,False,Supplier_4,USA,20.010379687003464,1914.8726969355644
461,Product_461,Electronics,17,27.419132208286374,105.80629122863398,50,8,False,Supplier_17,Germany,285.88490118829554,1370.9566104143187
462,Product_462,Sports,25,6.506491577861405,193.46097733179937,71,15,False,Supplier_25,USA,2873.353227568264,461.9609020281598
463,Product_463,Clothing,62,20.96095267619937,31.419707301181,43,11,False,Supplier_62,USA,49.89637058270391,901.3209650765729
464,Product_464,Electronics,32,48.87628119681598,8.980866730377967,60,9,False,Supplier_32,Germany,-81.62530677361963,2932.576871808959
465,Product_465,Home,95,20.661229811673266,25.897568758798467,56,7,False,Supplier_95,USA,25.34379122082439,1157.028869453703
466,Product_466,Home,59,67.38006816377931,27.395316746121043,52,10,False,Supplier_59,Germany,-59.342105918427066,3503.7635445165242
467,Product_467,Home,38,21.47608811091422,10.402298061098886,63,9,False,Supplier_38,China,-51.56334800185326,1352.9935509875959
468,Product_468,Home,66,7.21952872183771,28.302156736515677,40,16,False,Supplier_66,USA,292.0222195516308,288.7811488735084
469,Product_469,Clothing,94,31.90983712652411,17.033060415806293,41,7,False,Supplier_94,Germany,-46.621286883197335,1308.3033221874884
470,Product_470,Books,77,74.63080839029881,71.84965844473685,45,13,False,Supplier_77,Germany,-3.7265440446756344,3358.3863775634463
471,Product_471,Clothing,81,34.88873403143124,14.68272199505646,47,9,False,Supplier_81,China,-57.91557818684735,1639.7704994772682
472,Product_472,Sports,64,9.974056292673904,32.382570099771826,64,17,False,Supplier_64,Germany,224.66801018114683,638.3396027311298
473,Product_473,Home,41,6.490851439036003,32.54385387358525,50,6,False,Supplier_41,USA,401.3803532440505,324.54257195180014
474,Product_474,Clothing,100,4.745423053828015,102.95980041854826,41,7,False,Supplier_100,USA,2069.665364935022,194.5623452069486
475,Product_475,Clothing,73,13.320578965255464,128.07093763374232,44,12,False,Supplier_73,USA,861.4517354522972,586.1054744712404
476,Product_476,Sports,84,20.84414587854506,87.83070929251652,51,10,False,Supplier_84,USA,321.36871332742356,1063.051439805798
477,Product_477,Sports,22,6.396755469897228,77.90562238984879,39,10,False,Supplier_22,USA,1117.8927701155417,249.4734633259919
478,Product_478,Books,18,17.702327609659893,22.23757442266028,49,13,False,Supplier_18,USA,25.619494300430706,867.4140528733348
479,Product_479,Clothing,70,18.898439791451324,111.92701492012941,56,7,False,Supplier_70,USA,492.2553192500017,1058.3126283212741
480,Product_480,Clothing,4,8.232649878772541,11.183461587064503,50,6,False,Supplier_4,USA,35.84279365384499,411.6324939386271
481,Product_481,Books,92,38.18044412103537,107.54115678143941,54,7,False,Supplier_92,China,181.6655470023462,2061.74398253591
482,Product_482,Electronics,85,25.552757411461336,20.719455676217834,43,7,True,Supplier_85,China,-18.914990884997763,1098.7685686928373
483,Product_483,Books,74,13.37941676987522,731.651409752594,50,14,False,Supplier_74,Germany,5368.485079259681,668.970838493761
484,Product_484,Books,11,14.74299269604515,257.3964097181094,42,11,False,Supplier_11,China,1645.8898272883005,619.2056932338962
485,Product_485,Electronics,9,45.38124950988962,11.164379716830787,59,8,False,Supplier_9,USA,-75.39869475299967,2677.493721083488
486,Product_486,Books,26,4.430428011231797,83.6745913271161,59,6,False,Supplier_26,Germany,1788.634486667846,261.395252662676
487,Product_487,Sports,8,29.31129917097266,5.296909202633401,44,17,True,Supplier_8,China,-81.92878053020934,1289.697163522797
488,Product_488,Clothing,66,21.747910065754336,52.529745173676595,35,7,False,Supplier_66,USA,141.53927901510556,761.1768523014018
489,Product_489,Books,75,25.405836252403788,54.425865839139924,48,7,False,Supplier_75,USA,114.2258388916066,1219.4801401153818
490,Product_490,Books,19,9.638758955133829,13.690072314491427,43,10,False,Supplier_19,USA,42.03148328758417,414.46663507075465
491,Product_491,Sports,17,42.28800592021823,94.80805355667309,57,11,False,Supplier_17,Germany,124.1960846665144,2410.416337452439
492,Product_492,Books,79,73.20441716929044,29.962676075864074,48,13,False,Supplier_79,China,-59.06985229241939,3513.812024125941
493,Product_493,Books,16,63.57721807659176,125.95724871194668,41,15,False,Supplier_16,China,98.11695529081723,2606.6659411402625
494,Product_494,Sports,43,32.95941585497158,47.122371837145344,43,4,False,Supplier_43,China,42.9708950076475,1417.254881763778
495,Product_495,Home,83,30.19097902298125,691.9073752712707,50,8,False,Supplier_83,USA,2191.7685933423813,1509.5489511490625
496,Product_496,Electronics,10,7.888561215870151,38.8642024988981,51,17,False,Supplier_10,China,392.66528376190297,402.31662200937774
497,Product_497,Books,20,8.711097639805283,422.94948656877295,56,12,False,Supplier_20,China,4755.294981841427,487.82146782909587
498,Product_498,Clothing,91,7.477624960549912,51.77576089952048,56,13,True,Supplier_91,China,592.4091696585012,418.7469977907951
499,Product_499,Books,91,18.401289039502974,21.685480783336462,53,9,False,Supplier_91,China,17.847617831463594,975.2683190936576
500,Product_500,Books,29,59.35275970866499,140.99061406484165,48,7,False,Supplier_29,USA,137.54685503572,2848.9324660159195
501,Product_501,Electronics,86,20.351761049143498,99.24756333579157,32,12,False,Supplier_86,China,387.6608127234689,651.2563535725919
502,Product_502,Books,64,4.102135825828386,88.63227916717865,54,11,False,Supplier_64,Germany,2060.637358936798,221.51533459473282
503,Product_503,Electronics,41,96.97072628735437,3.491681796185936,50,7,False,Supplier_41,USA,-96.39924136915403,4848.536314367719
504,Product_504,Clothing,90,63.26539248903356,434.5219529547106,58,12,False,Supplier_90,USA,586.8240847949071,3669.3927643639463
505,Product_505,Sports,46,25.40708593208302,163.07313918298937,46,10,False,Supplier_46,Germany,541.8411761935567,1168.725952875819
506,Product_506,Sports,1,4.303080574434717,75.95597913610354,53,7,False,Supplier_1,China,1665.1535411019267,228.06327044504002
507,Product_507,Clothing,19,17.729611441284003,31.9719932124897,39,17,False,Supplier_19,USA,80.3310428904371,691.4548462100761
508,Product_508,Sports,41,8.861771495061449,82.04048441497746,52,17,False,Supplier_41,USA,825.7797321979874,460.81211774319536
509,Product_509,Clothing,18,9.23371868731406,210.86787646793775,62,17,False,Supplier_18,USA,2183.6723059111932,572.4905586134716
510,Product_510,Books,89,8.746859967306579,11.803530560843313,51,7,False,Supplier_89,USA,34.945918935043565,446.0898583326355
511,Product_511,Books,1,19.83086906728466,156.1297432407713,39,5,False,Supplier_1,China,687.3066112787832,773.4038936241017
512,Product_512,Clothing,54,3.253192729322401,34.28237546354589,46,11,False,Supplier_54,Germany,953.8070847922519,149.64686554883045
513,Product_513,Books,90,29.55049651428295,33.06731215693547,58,12,False,Supplier_90,USA,11.901037402037225,1713.9287978284112
514,Product_514,Home,13,136.54455947002026,33.03460917714895,52,11,False,Supplier_13,Germany,-75.80671884301474,7100.317092441053
515,Product_515,Books,10,58.889873415641794,15.863226851551815,48,11,False,Supplier_10,China,-73.0628953137835,2826.713923950806
516,Product_516,Electronics,89,8.98793118193985,38.224435249116446,55,9,False,Supplier_89,USA,325.28624747287546,494.3362150066917
517,Product_517,Home,27,3.825316149011605,16.423028523379003,44,8,False,Supplier_27,USA,329.3247377114811,168.31391055651062
518,Product_518,Books,61,33.266837081876616,102.53219740010026,43,17,False,Supplier_61,Germany,208.21143936150938,1430.4739945206945
519,Product_519,Books,47,20.808800765085028,223.8380621341559,72,8,False,Supplier_47,USA,975.6893905665748,1498.233655086122
520,Product_520,Clothing,31,61.89901372618164,82.24864077379223,58,12,False,Supplier_31,USA,32.87552712492289,3590.1427961185354
521,Product_521,Home,74,24.589715928593932,95.49128896901759,40,9,False,Supplier_74,Germany,288.3383169057939,983.5886371437573
522,Product_522,Home,88,75.68812136889004,60.34739816532484,61,19,False,Supplier_88,China,-20.26833659775663,4616.9754035022925
523,Product_523,Sports,67,20.268805472255966,88.48130962287375,57,8,False,Supplier_67,China,336.53933994278736,1155.32191191859
524,Product_524,Sports,93,21.64094729269459,217.1003085241034,60,4,False,Supplier_93,Germany,903.1922613544313,1298.4568375616755
525,Product_525,Books,32,15.481790343950834,40.8502452137037,49,11,True,Supplier_32,Germany,163.85995615594308,758.6077268535909
526,Product_526,Home,85,3.531887614043867,198.85168921870203,48,16,False,Supplier_85,China,5530.181674751111,169.5306054741056
527,Product_527,Sports,31,24.75770790819779,258.0830231424616,48,9,False,Supplier_31,USA,942.4350432578008,1188.369979593494
528,Product_528,Sports,5,9.932667903537306,124.43210285196113,47,11,False,Supplier_5,China,1152.7560979628377,466.8353914662534
529,Product_529,Home,70,8.899675382765478,60.12349993408258,45,9,False,Supplier_70,USA,575.5695837009265,400.4853922244465
530,Product_530,Electronics,57,35.13934216854007,237.24508027767968,48,18,False,Supplier_57,Germany,575.155155551213,1686.6884240899233
531,Product_531,Clothing,44,16.961422846646748,21.859641064612298,36,11,False,Supplier_44,China,28.878580896495492,610.6112224792829
532,Product_532,Clothing,98,13.120732880382574,117.81981152505996,37,14,False,Supplier_98,China,797.9666959093262,485.4671165741552
533,Product_533,Electronics,58,17.7530249017425,159.5595880518893,48,11,False,Supplier_58,USA,798.7740902466046,852.14519528364
534,Product_534,Clothing,15,18.106896058199034,29.08617924901949,62,15,False,Supplier_15,USA,60.635921007835556,1122.6275556083401
535,Product_535,Books,12,74.79724568716293,558.2015828781867,48,9,False,Supplier_12,USA,646.2862806644605,3590.2677929838205
536,Product_536,Electronics,49,133.75461327584077,20.72505446530923,64,13,False,Supplier_49,Germany,-84.5051666198846,8560.29524965381
537,Product_537,Clothing,52,90.0898257341151,48.235437533963086,51,7,False,Supplier_52,Germany,-46.45850722775085,4594.58111243987
538,Product_538,Electronics,2,22.486507417712435,41.30882299956044,57,5,False,Supplier_2,USA,83.70493128257803,1281.7309228096087
539,Product_539,Electronics,48,8.565127103353849,140.9580577062798,65,13,False,Supplier_48,Germany,1545.7205597227482,556.7332617180001
540,Product_540,Books,89,30.450496140201402,58.67716888768107,55,12,True,Supplier_89,USA,92.69692230142091,1674.7772877110772
541,Product_541,Sports,92,4.7694095211567715,3.387371766910232,49,11,False,Supplier_92,China,-28.977124906467257,233.7010665366818
542,Product_542,Sports,56,77.25528890381291,52.1513781509742,53,7,False,Supplier_56,China,-32.494747102809306,4094.530311902084
543,Product_543,Clothing,21,22.13488187290481,56.21960534079675,50,10,False,Supplier_21,USA,153.9864710532513,1106.7440936452406
544,Product_544,Electronics,42,51.79920172937475,54.370482199736486,58,7,False,Supplier_42,USA,4.963938409312572,3004.3537003037354
545,Product_545,Books,61,17.84611591137344,34.396706593633816,57,10,False,Supplier_61,Germany,92.74057595755376,1017.2286069482861
546,Product_546,Home,43,14.057864229389583,121.05757085763435,38,10,False,Supplier_43,China,761.1377153902906,534.1988407168042
547,Product_547,Sports,54,60.887437952391764,5.924610473583518,42,15,False,Supplier_54,Germany,-90.26956844823064,2557.272394000454
548,Product_548,Home,73,10.306987960781315,13.275544172413545,43,10,False,Supplier_73,USA,28.801393995294816,443.2004823135966
549,Product_549,Clothing,73,35.43490270260683,181.11846213978356,44,11,False,Supplier_73,USA,411.1301240470438,1559.1357189147004
550,Product_550,Books,20,7.094907219247156,141.06651057450281,39,12,False,Supplier_20,China,1888.2784399465545,276.70138155063904
551,Product_551,Sports,41,16.707100178594835,56.29746205141559,46,10,False,Supplier_41,USA,236.96728606167093,768.5266082153624
552,Product_552,Clothing,84,9.26200603221434,38.08519932332935,59,8,False,Supplier_84,USA,311.1981701465598,546.458355900646
553,Product_553,Sports,57,28.17062105756759,23.853705971023253,45,9,True,Supplier_57,Germany,-15.324174350727235,1267.6779475905416
554,Product_554,Clothing,98,34.680083757157924,40.515791663950125,49,7,False,Supplier_98,China,16.827260129058132,1699.3241041007382
555,Product_555,Home,18,36.45676169273842,2.656498334576108,42,13,False,Supplier_18,USA,-92.71329045359167,1531.1839910950137
556,Product_556,Sports,31,15.097941853455461,152.1875786301367,46,7,True,Supplier_31,USA,908.0021509375835,694.5053252589512
557,Product_557,Home,95,29.407734701261834,44.30721580137646,52,11,True,Supplier_95,USA,50.665177891023724,1529.2022044656153
558,Product_558,Home,27,24.45783212023836,29.709246506619007,53,11,True,Supplier_27,USA,21.471299502604754,1296.2651023726332
559,Product_559,Sports,21,25.371505100237606,117.65953565271548,52,12,False,Supplier_21,USA,363.7467709852719,1319.3182652123555
560,Product_560,Electronics,89,61.95382146723568,77.6944365481295,43,10,False,Supplier_89,USA,25.40701236519891,2664.014323091134
561,Product_561,Books,17,41.39003090374939,82.15246213756944,44,7,False,Supplier_17,Germany,98.48369364258559,1821.1613597649732
562,Product_562,Electronics,73,32.32748105154328,96.19508882435487,45,9,False,Supplier_73,USA,197.5644426826216,1454.7366473194477
563,Product_563,Electronics,4,7.550900750192342,210.27548153852408,54,7,False,Supplier_4,USA,2684.7734792854717,407.7486405103865
564,Product_564,Electronics,61,12.774659836859152,25.68151046761005,65,5,True,Supplier_61,Germany,101.03478914961266,830.352889395845
565,Product_565,Books,32,34.031483003542235,143.49978715461373,53,11,False,Supplier_32,Germany,321.66774553926217,1803.6685991877384
566,Product_566,Books,50,39.590028598637375,58.60751998301557,42,12,False,Supplier_50,Germany,48.03606377044331,1662.7812011427698
567,Product_567,Home,28,34.831044885527234,160.65726629960056,44,15,False,Supplier_28,USA,361.24733503575084,1532.5659749631982
568,Product_568,Home,64,56.499040570441664,252.39385870235176,56,12,False,Supplier_64,Germany,346.7223799803699,3163.9462719447333
569,Product_569,Clothing,18,19.43935992387772,25.230596432310293,60,9,False,Supplier_18,USA,29.7912921573055,1166.3615954326633
570,Product_570,Sports,52,24.874946554467677,10.982959655364152,53,12,True,Supplier_52,Germany,-55.84730350549617,1318.372167386787
571,Product_571,Clothing,4,63.07460166879151,153.93797143038068,43,10,False,Supplier_4,USA,144.05698547050386,2712.207871758035
572,Product_572,Clothing,97,33.73049802308146,95.4282852300018,54,12,False,Supplier_97,China,182.9139527222549,1821.4468932463988
573,Product_573,Electronics,34,17.561568336157855,176.45403941213442,60,13,False,Supplier_34,USA,904.7738108266205,1053.6941001694713
574,Product_574,Electronics,14,82.26253403075741,9.521932783049238,49,12,False,Supplier_14,USA,-88.42494594259757,4030.864167507113
575,Product_575,Clothing,17,120.614772307586,312.493705509656,48,8,False,Supplier_17,Germany,159.08410680637823,5789.5090707641275
576,Product_576,Electronics,38,53.89701928135585,103.14793039629305,41,7,False,Supplier_38,China,91.3796565591785,2209.77779053559
577,Product_577,Books,58,21.375883485952336,111.25433154447938,42,12,False,Supplier_58,USA,420.466588515945,897.7871064099982
578,Product_578,Home,55,13.218573118487807,202.4642166502565,62,9,False,Supplier_55,USA,1431.6646875227802,819.551533346244
579,Product_579,Clothing,7,13.93390814669447,41.598238701281645,47,10,False,Supplier_7,USA,198.5396362839521,654.8936828946402
580,Product_580,Electronics,38,46.787775061338216,35.67118782940895,42,9,False,Supplier_38,China,-23.759597923507908,1965.0865525762051
581,Product_581,Clothing,94,2.898237337675203,24.40229743849275,47,18,False,Supplier_94,Germany,741.970294194983,136.21715487073453
582,Product_582,Clothing,12,10.474401069401715,19.4325755180912,39,13,False,Supplier_12,USA,85.52445518683164,408.5016417066669
583,Product_583,Books,29,8.490579015310598,387.82448808207494,51,7,False,Supplier_29,USA,4467.703655813487,433.01952978084046
584,Product_584,Books,90,30.834844056130724,48.04509197971071,47,12,False,Supplier_90,USA,55.814285592789204,1449.237670638144
585,Product_585,Books,70,6.561661552197388,79.03254674164903,50,6,False,Supplier_70,USA,1104.4593600714193,328.0830776098694
586,Product_586,Clothing,50,3.9668501896910153,32.5055732577577,55,9,False,Supplier_50,Germany,719.4303213726762,218.17676043300585
587,Product_587,Sports,61,8.150154126788856,50.2970087064917,53,9,False,Supplier_61,Germany,517.1295404239014,431.95816871980935
588,Product_588,Books,86,27.049964101137874,29.860335663144934,45,11,True,Supplier_86,China,10.389557455600613,1217.2483845512043
589,Product_589,Clothing,3,56.66216721200831,32.92558102173633,55,12,False,Supplier_3,Germany,-41.891419545353244,3116.419196660457
590,Product_590,Books,19,17.12843985044958,127.68298106467962,50,9,False,Supplier_19,USA,645.4443147157284,856.4219925224791
591,Product_591,Clothing,52,73.0244944441982,58.45551162549733,48,9,False,Supplier_52,Germany,-19.95081640699859,3505.1757333215137
592,Product_592,Sports,1,5.053587804918325,8.755157491762132,39,9,False,Supplier_1,China,73.24637128578853,197.0899243918147
593,Product_593,Sports,9,23.696368396166328,21.427739058464397,63,12,False,Supplier_9,USA,-9.573742692441249,1492.8712089584787
594,Product_594,Clothing,88,11.451492483323781,15.82879664901238,47,7,False,Supplier_88,China,38.22474818948746,538.2201467162178
595,Product_595,Sports,92,5.248870100861559,41.69786224828462,57,7,False,Supplier_92,China,694.4159685232114,299.18559574910887
596,Product_596,Home,4,4.193484233591183,43.88817111304167,53,17,False,Supplier_4,USA,946.5800911204825,222.25466438033268
597,Product_597,Home,29,9.051297817246166,77.71245274890396,44,5,False,Supplier_29,USA,758.5780107779922,398.2571039588313
598,Product_598,Clothing,69,22.956140273205264,16.909226252549143,51,9,True,Supplier_69,China,-26.341161661719614,1170.7631539334684
599,Product_599,Sports,44,101.44857294971648,205.4170901473562,46,9,True,Supplier_44,China,102.48396224279297,4666.634355686958
600,Product_600,Books,8,16.176542942134557,13.609765290756204,48,7,False,Supplier_8,China,-15.867281783011519,776.4740612224587
601,Product_601,Sports,68,6.389908710827533,50.12636422562756,51,5,False,Supplier_68,USA,684.4613513912922,325.88534425220416
602,Product_602,Sports,10,2.1354062019412483,30.671215076557928,50,13,True,Supplier_10,China,1336.3175984351565,106.77031009706242
603,Product_603,Sports,95,18.336447645219785,26.33539044269547,49,9,False,Supplier_95,USA,43.62318673846822,898.4859346157695
604,Product_604,Books,25,1.8879495461372138,224.16798519297492,51,6,False,Supplier_25,USA,11773.621604540627,96.2854268529979
605,Product_605,Books,62,52.62764197729699,28.13292937189883,58,10,False,Supplier_62,USA,-46.54343551239655,3052.4032346832255
606,Product_606,Electronics,39,17.4697998949417,46.82191193997211,39,7,True,Supplier_39,USA,168.01630368719435,681.3221959027263
607,Product_607,Electronics,24,25.707870395325074,56.085759090020964,48,11,False,Supplier_24,USA,118.16571434178402,1233.9777789756035
608,Product_608,Books,4,3.814580316693472,20.568509358577156,62,9,False,Supplier_4,USA,439.2076624672097,236.5039796349953
609,Product_609,Clothing,94,3.2111754541804465,113.43974457384306,50,8,False,Supplier_94,Germany,3432.6548235214714,160.55877270902232
610,Product_610,Sports,58,7.730739571537653,138.4247414950029,48,7,False,Supplier_58,USA,1690.5756650326546,371.0754994338073
611,Product_611,Sports,36,50.02865436438876,60.0592524118914,39,13,False,Supplier_36,USA,20.04970586345131,1951.1175202111615
612,Product_612,Sports,59,22.665389014191234,141.69050282237805,51,9,False,Supplier_59,Germany,525.1403968123508,1155.934839723753
613,Product_613,Home,56,20.1630871698033,27.20220246118745,56,11,False,Supplier_56,China,34.910900459360654,1129.1328815089848
614,Product_614,Books,95,1.5497496895836802,26.708257688028183,49,8,False,Supplier_95,USA,1623.391710773822,75.93773478960033
615,Product_615,Clothing,79,2.5497028009131864,20.585864168061576,59,12,False,Supplier_79,China,707.3828902995543,150.432465253878
616,Product_616,Electronics,58,41.67523916980456,59.12956514864452,51,9,False,Supplier_58,USA,41.881765591608975,2125.437197660033
617,Product_617,Clothing,36,6.130771629411029,290.13946300726127,50,5,False,Supplier_36,USA,4632.511346783511,306.53858147055143
618,Product_618,Electronics,99,26.75457364108954,124.77293413507613,52,14,False,Supplier_99,USA,366.36113813247425,1391.237829336656
619,Product_619,Home,99,8.241244051492622,74.23029331072095,43,10,False,Supplier_99,USA,800.7170864849785,354.37349421418276
620,Product_620,Electronics,67,5.878519729224756,149.74142112392929,47,9,True,Supplier_67,China,2447.264073632305,276.2904272735635
621,Product_621,Electronics,26,34.606524460784264,45.486745045567744,56,10,False,Supplier_26,Germany,31.439795686830173,1937.9653698039187
622,Product_622,Sports,22,14.013074222984544,46.188651971559906,65,8,False,Supplier_22,USA,229.61112769816273,910.8498244939954
623,Product_623,Books,81,13.919223770052401,2.3859409112779644,60,7,True,Supplier_81,China,-82.85866402685915,835.153426203144
624,Product_624,Electronics,22,12.731529347466267,1235.5336047260917,49,5,False,Supplier_22,USA,9604.518373293295,623.8449380258471
625,Product_625,Home,43,3.4417529687452495,161.4929133735545,49,10,False,Supplier_43,China,4592.17038061943,168.64589546851724
626,Product_626,Clothing,3,10.473166571834822,8.514848656060316,37,8,False,Supplier_3,Germany,-18.698431867215334,387.50716315788844
627,Product_627,Electronics,29,3.675226953058372,41.686174560830594,51,8,True,Supplier_29,USA,1034.2476286026658,187.43657460597697
628,Product_628,Electronics,97,15.44185791790085,43.34266601012467,47,12,False,Supplier_97,China,180.6829737753255,725.76732214134
629,Product_629,Clothing,37,27.298398648015585,2.9096576089364663,52,9,False,Supplier_37,China,-89.34128830612568,1419.5167296968104
630,Product_630,Electronics,36,15.675900944978897,144.34549141082127,47,10,False,Supplier_36,USA,820.8114539474436,736.7673444140082
631,Product_631,Sports,39,75.57618261225251,6.6219285440090125,47,5,False,Supplier_39,USA,-91.23807486019352,3552.080582775868
632,Product_632,Sports,99,29.648238220585842,65.66711762281035,60,7,False,Supplier_99,USA,121.48741903056926,1778.8942932351506
633,Product_633,Sports,89,85.98039192327225,37.29368190772849,47,8,False,Supplier_89,USA,-56.62536413999034,4041.0784203937956
634,Product_634,Sports,94,46.37022399295377,87.41632521654401,37,9,False,Supplier_94,Germany,88.51822934870326,1715.6982877392895
635,Product_635,Sports,96,38.00644155955043,93.6540997695043,71,4,False,Supplier_96,USA,146.41638608224417,2698.4573507280807
636,Product_636,Books,92,3.0792842325637992,26.038932361719787,44,11,False,Supplier_92,China,745.6163963805277,135.48850623280717
637,Product_637,Clothing,98,239.6396956886228,23.9300903034812,55,10,False,Supplier_98,China,-90.01413758487871,13180.183262874254
638,Product_638,Home,60,16.549910394385996,106.5143116186504,55,11,False,Supplier_60,USA,543.5944913320003,910.2450716912298
639,Product_639,Sports,40,43.96092545585807,339.9219127964431,39,19,True,Supplier_40,USA,673.2364805144165,1714.4760927784646
640,Product_640,Home,97,24.01748307868757,9.380812861887314,53,10,False,Supplier_97,China,-60.94173219086566,1272.9266031704412
641,Product_641,Electronics,6,13.220438127314305,8.177085758703502,52,9,False,Supplier_6,Germany,-38.14814849585734,687.4627826203439
642,Product_642,Books,57,17.1783722816074,33.17453971206237,46,7,False,Supplier_57,Germany,93.1180624580002,790.2051249539403
643,Product_643,Home,26,10.926324914503704,16.72393563431362,53,10,False,Supplier_26,Germany,53.060940116416575,579.0952204686963
644,Product_644,Electronics,77,193.3847262450658,34.5428002408609,48,7,False,Supplier_77,Germany,-82.13778258936193,9282.466859763157
645,Product_645,Clothing,95,37.25171196868028,54.784085490061905,50,13,False,Supplier_95,USA,47.06461151670593,1862.5855984340142
646,Product_646,Sports,48,5.8222800244438675,68.19397622883385,46,7,True,Supplier_48,Germany,1071.2589559851615,267.8248811244179
647,Product_647,Sports,68,28.513373351682688,48.03532423220205,52,6,False,Supplier_68,USA,68.46594627628406,1482.6954142874997
648,Product_648,Electronics,35,43.57219074492929,116.17298766027871,49,7,False,Supplier_35,Germany,166.62186517164812,2135.037346501535
649,Product_649,Clothing,71,8.581763113560331,415.4285580292453,35,9,True,Supplier_71,Germany,4740.82993823044,300.3617089746116
650,Product_650,Home,76,4.929960948671629,28.95642676063684,49,6,False,Supplier_76,USA,487.35610813386086,241.5680864849098
651,Product_651,Clothing,18,53.55729090538874,60.48196027857642,49,9,False,Supplier_18,USA,12.929461621612656,2624.3072543640483
652,Product_652,Books,94,143.71688127820735,19.760194926796892,61,6,False,Supplier_94,Germany,-86.25060970496217,8766.729757970648
653,Product_653,Clothing,95,19.733068833157894,14.788968184008635,59,10,False,Supplier_95,USA,-25.054899929409775,1164.2510611563157
654,Product_654,Home,33,52.69938142081174,191.826750333116,54,12,False,Supplier_33,USA,264.00190127727166,2845.766596723834
655,Product_655,Books,11,8.395907555802308,32.92356658634521,45,11,True,Supplier_11,China,292.1382693594826,377.8158400111039
656,Product_656,Electronics,98,238.9705983765587,89.31080459571638,51,11,True,Supplier_98,China,-62.62686489365332,12187.500517204495
657,Product_657,Books,18,4.506037323907909,12.529237230783517,57,14,False,Supplier_18,USA,178.0544485130319,256.8441274627508
658,Product_658,Clothing,44,77.16769675013619,27.089143742409007,49,14,False,Supplier_44,China,-64.89574668773407,3781.217140756673
659,Product_659,Clothing,31,33.41186920966194,156.80409335314366,53,12,False,Supplier_31,USA,369.3065580054394,1770.8290681120827
660,Product_660,Electronics,39,45.24444236432223,407.9782504849262,46,10,False,Supplier_39,USA,801.720143216175,2081.2443487588225
661,Product_661,Home,26,4.509791013717826,27.32097396219701,48,11,False,Supplier_26,Germany,505.8146348487638,216.46996865845563
662,Product_662,Electronics,32,39.80411335802929,18.75513377480499,53,13,False,Supplier_32,Germany,-52.88141804313875,2109.6180079755522
663,Product_663,Sports,98,72.290758866875,101.28495771410255,59,10,False,Supplier_98,China,40.107752777393024,4265.154773145625
664,Product_664,Books,39,153.9817923014273,53.86340914717024,45,9,False,Supplier_39,USA,-65.01962450097358,6929.180653564229
665,Product_665,Electronics,8,18.4263183811935,63.69946043749769,43,8,False,Supplier_8,China,245.69825138000132,792.3316903913205
666,Product_666,Books,48,28.260631510220055,19.26884139429909,57,9,False,Supplier_48,Germany,-31.817371500241283,1610.855996082543
667,Product_667,Home,21,29.360592761730533,258.20191389203717,55,11,False,Supplier_21,USA,779.4165567003987,1614.8326018951793
668,Product_668,Sports,28,5.370915092205855,109.49212977557148,52,15,False,Supplier_28,USA,1938.6121898382623,279.28758479470446
669,Product_669,Clothing,38,6.4753085849292535,31.456920065787315,54,9,False,Supplier_38,China,385.79800720232396,349.6666635861797
670,Product_670,Electronics,14,1.2164683034309263,151.71224684190256,57,12,False,Supplier_14,USA,12371.533077681797,69.33869329556279
671,Product_671,Books,79,12.520258206098575,275.419281266202,52,10,False,Supplier_79,China,2099.7891475756164,651.0534267171258
672,Product_672,Home,58,13.483398937518716,135.7043371825431,69,10,False,Supplier_58,USA,906.4549585114933,930.3545266887915
673,Product_673,Electronics,95,18.010953669455578,10.404353256601613,36,11,False,Supplier_95,USA,-42.23319071523596,648.3943321004008
674,Product_674,Electronics,84,70.00329209285096,161.27016177285606,49,11,False,Supplier_84,USA,130.37511087185808,3430.161312549697
675,Product_675,Sports,28,44.89980372919341,168.9575876883247,59,9,False,Supplier_28,USA,276.29916760297584,2649.088420022411
676,Product_676,Books,88,47.71892895043441,30.074339292462767,48,13,False,Supplier_88,China,-36.97608065826258,2290.5085896208516
